日志记录中: ./logs/train_log_20250516-093202.txt
Epoch 479: Loss=0.1531, Test Accuracy=71.86%
Epoch 480: Loss=0.1498, Test Accuracy=72.79%
Epoch 481: Loss=0.1482, Test Accuracy=72.98%
Epoch 482: Loss=0.1609, Test Accuracy=72.40%
Epoch 483: Loss=0.1471, Test Accuracy=71.64%
Epoch 484: Loss=0.1637, Test Accuracy=72.48%
Epoch 485: Loss=0.1529, Test Accuracy=72.05%
Epoch 486: Loss=0.1527, Test Accuracy=70.93%
Epoch 487: Loss=0.1618, Test Accuracy=71.47%
Epoch 488: Loss=0.1495, Test Accuracy=69.92%
Epoch 489: Loss=0.1552, Test Accuracy=72.24%
Epoch 490: Loss=0.1490, Test Accuracy=71.40%
Epoch 491: Loss=0.1520, Test Accuracy=72.00%
Epoch 492: Loss=0.1569, Test Accuracy=72.11%
Epoch 493: Loss=0.1501, Test Accuracy=71.50%
Epoch 494: Loss=0.1555, Test Accuracy=70.95%
Epoch 495: Loss=0.1523, Test Accuracy=69.91%
Epoch 496: Loss=0.1517, Test Accuracy=71.56%
Epoch 497: Loss=0.1579, Test Accuracy=71.91%
Epoch 498: Loss=0.1500, Test Accuracy=72.70%
Epoch 499: Loss=0.1539, Test Accuracy=72.14%
