epoch,loss,test_acc,avg_unlabeled_cands,prior_0,prior_1,prior_2,prior_3,prior_4,prior_5,prior_6,prior_7,prior_8,prior_9
18,1.0408831361642819,9.18,1.2020611763000488,0.015071218833327293,0.015058068558573723,0.015094728209078312,0.01505958940833807,0.01635415479540825,0.4136863648891449,0.42850834131240845,0.01505619939416647,0.0510474257171154,0.01506374217569828
19,1.090878892497918,9.85,1.2071837186813354,0.013568026013672352,0.013554498553276062,0.013590472750365734,0.013556158170104027,0.014830493368208408,0.41449955105781555,0.4406936466693878,0.013552581891417503,0.04859413951635361,0.013560278341174126
20,1.053089635273845,11.86,1.1876122951507568,0.012215589173138142,0.012201608158648014,0.012237020768225193,0.012203390710055828,0.013466907665133476,0.42453983426094055,0.44312500953674316,0.01219959557056427,0.04560331255197525,0.012207536958158016
21,1.0634485728961904,10.0,1.1610000133514404,0.010998680256307125,0.01098420936614275,0.011019124649465084,0.010986126028001308,0.012308194302022457,0.4504551887512207,0.42876359820365906,0.010982095263898373,0.042512331157922745,0.010990279726684093
22,1.0386502054548754,10.0,1.1017346382141113,0.009901226498186588,0.009887173771858215,0.009920250624418259,0.00988908763974905,0.011183816939592361,0.4739769697189331,0.41525477170944214,0.009885122068226337,0.0402083694934845,0.009893043898046017
23,1.0670898384654646,10.0,1.1612448692321777,0.008912254124879837,0.008899066597223282,0.008929689414799213,0.008900878019630909,0.010163665749132633,0.44962286949157715,0.4498925805091858,0.008897146210074425,0.036877162754535675,0.008904525078833103
24,1.094560395811022,10.2,1.1666734218597412,0.008027634583413601,0.008012826554477215,0.00804478395730257,0.008014912717044353,0.009411267004907131,0.4391340911388397,0.46878254413604736,0.008010733872652054,0.0345422737300396,0.008018769323825836
25,1.070486385183236,10.0,1.3491429090499878,0.0072287945076823235,0.007213661912828684,0.0072452835738658905,0.007215860299766064,0.009547348134219646,0.41607266664505005,0.4990251362323761,0.007211558520793915,0.03201989829540253,0.007219583727419376
26,1.0927181907535828,10.0,1.2083265781402588,0.006509249564260244,0.006494104862213135,0.006524816155433655,0.006496334448456764,0.008770941756665707,0.4507569670677185,0.47167474031448364,0.006492032669484615,0.0297806728631258,0.0064998953603208065
27,1.0701170084402734,11.64,1.437000036239624,0.005859897006303072,0.005845482926815748,0.005874312482774258,0.005847621709108353,0.008101602084934711,0.4781286418437958,0.4511364996433258,0.005843532271683216,0.02751123160123825,0.005850920919328928
28,1.0520450319211507,10.0,1.3021632432937622,0.00528072752058506,0.005264638923108578,0.005294905509799719,0.005266994703561068,0.00752057833597064,0.5058369636535645,0.42876991629600525,0.005262512248009443,0.02623208798468113,0.005270418245345354
29,1.048772919116561,10.0,1.2615306377410889,0.004755950998514891,0.0047398959286510944,0.0047693392261862755,0.004742220509797335,0.006899905391037464,0.5251395106315613,0.41375526785850525,0.004737792536616325,0.025714319199323654,0.004745534621179104
30,1.069292265115325,10.0,1.2874897718429565,0.0042861090041697025,0.004269149154424667,0.004298942629247904,0.004271534737199545,0.006358100101351738,0.5542320609092712,0.3882022500038147,0.004266903270035982,0.02553972229361534,0.004274943843483925
31,1.0633767468413127,10.0,1.4806326627731323,0.003860177705064416,0.0038436620961874723,0.0038721582386642694,0.003845934523269534,0.005843613296747208,0.5795368552207947,0.36769723892211914,0.0038414604496210814,0.02380937524139881,0.0038492067251354456
32,1.0695416853599942,10.01,1.3860408067703247,0.0034776118118315935,0.0034612317103892565,0.0034885855857282877,0.0034634105395525694,0.005361487157642841,0.5946069955825806,0.3563530445098877,0.0034590414725244045,0.02286159060895443,0.0034666615538299084
33,1.0827310635257013,6.38,1.305571436882019,0.003138376632705331,0.003119959495961666,0.00314932968467474,0.0031222051475197077,0.005152660887688398,0.581133246421814,0.37277039885520935,0.003117411397397518,0.022170329466462135,0.003125755814835429
34,1.071280437031972,10.0,1.2606122493743896,0.002827336313202977,0.002809464931488037,0.0028375699184834957,0.0028115997556596994,0.004754676017910242,0.542163610458374,0.4147905111312866,0.0028069745749235153,0.021382896229624748,0.002815013285726309
35,1.0577436538086724,8.65,1.3698979616165161,0.0025480648037046194,0.002530377823859453,0.0025576194748282433,0.0025324346497654915,0.004407108761370182,0.5367534160614014,0.4231596291065216,0.002527891891077161,0.02044733427464962,0.002535805804654956
36,1.068027581750732,9.23,1.4639592170715332,0.0023132299538701773,0.002288615331053734,0.0023230283986777067,0.0022912700660526752,0.004705868195742369,0.5374542474746704,0.4209997057914734,0.0022851310204714537,0.023042909801006317,0.002295693149790168
37,1.0399690199758589,10.0,1.3931020498275757,0.0020863739773631096,0.0020621498115360737,0.0020953333005309105,0.0020647344645112753,0.004399062134325504,0.4998134970664978,0.4611263573169708,0.0020587260369211435,0.022224409505724907,0.0020690388046205044
38,1.0799985693902086,11.63,1.4828163385391235,0.0018833884969353676,0.0018587372032925487,0.0018918376881629229,0.0018612979911267757,0.0040663620457053185,0.49807918071746826,0.46395519375801086,0.001855303649790585,0.022682780399918556,0.001865627127699554
39,1.087761407660455,13.04,1.502163290977478,0.0016966511029750109,0.0016735862009227276,0.0017043675761669874,0.001675961771979928,0.003696221159771085,0.4944337010383606,0.47011855244636536,0.0016703953733667731,0.02165026217699051,0.0016799882287159562
40,1.0775259929833954,10.0,1.1942857503890991,0.0015316858189180493,0.001508521381765604,0.0015387966996058822,0.0015108404913917184,0.0034404085017740726,0.5042579770088196,0.4617290794849396,0.0015053359093144536,0.02146224118769169,0.0015148062957450747
41,1.0650997008245016,10.0,1.5425306558609009,0.0013821942266076803,0.0013594577321782708,0.001388660748489201,0.0013617124641314149,0.0032064032275229692,0.5315219759941101,0.43682417273521423,0.001356345834210515,0.02023323066532612,0.001365544507279992
42,1.0534822157363302,11.12,1.4232244491577148,0.001251202542334795,0.0012271198211237788,0.0012570315739139915,0.0012295062188059092,0.00316119147464633,0.524735152721405,0.4440446197986603,0.0012238771887496114,0.020636554807424545,0.00123345956671983
43,1.0633281238914765,10.0,1.4572041034698486,0.0011406788835301995,0.0011127135949209332,0.0011457649525254965,0.0011155311949551105,0.003302239812910557,0.5535950064659119,0.41620978713035583,0.0011088965693488717,0.020149171352386475,0.0011199209839105606
44,1.072294323714738,10.0,1.5399388074874878,0.0010369948577135801,0.001006957609206438,0.0010415486758574843,0.001010034466162324,0.0032320294994860888,0.5158845782279968,0.45433658361434937,0.0010029426775872707,0.020433465018868446,0.0010145792039111257
45,1.0646243765182102,10.0,1.2708163261413574,0.0009382777498103678,0.0009088012157008052,0.0009423116571269929,0.0009117939043790102,0.0030346536077558994,0.4866422414779663,0.48475685715675354,0.0009048917563632131,0.02004372887313366,0.0009161609341390431
46,1.0849326640060268,10.0,1.3762856721878052,0.0008573866216465831,0.0008247245568782091,0.0008608212228864431,0.0008280097972601652,0.0029770098626613617,0.5080692768096924,0.4638929069042206,0.0008204671903513372,0.02003643289208412,0.0008326769457198679
47,1.0417894530542118,10.0,1.4535101652145386,0.0007727308548055589,0.0007427389500662684,0.0007758024730719626,0.0007457434548996389,0.002714588074013591,0.5425054430961609,0.43085741996765137,0.0007388368831016123,0.019396387040615082,0.0007500199135392904
48,1.0479015012070076,9.58,1.4185305833816528,0.0006984453066252172,0.0006698364159092307,0.0007010909612290561,0.000672674214001745,0.002513791434466839,0.5411478877067566,0.43119433522224426,0.0006661415100097656,0.021058768033981323,0.0006767265731468797
49,1.0448896663705098,9.99,1.3983877897262573,0.0006313600460998714,0.0006040536682121456,0.0006335570360533893,0.0006067304639145732,0.0023363356012851,0.5458181500434875,0.42769595980644226,0.0006005640025250614,0.020462455227971077,0.0006105710053816438
50,1.038996028713882,10.0,1.2671836614608765,0.0005720345070585608,0.0005452641635201871,0.0005737127503380179,0.0005478451494127512,0.0022064344957470894,0.5461485981941223,0.4280894696712494,0.0005419135559350252,0.020222902297973633,0.0005515639204531908
51,1.0597947359699564,10.65,1.4199388027191162,0.0005268561653792858,0.0004965642001479864,0.0005271443515084684,0.0004993781913071871,0.002174213295802474,0.5531415343284607,0.41994890570640564,0.0004928184789605439,0.021688876673579216,0.0005034311325289309
52,1.0657620319386119,9.86,1.5047551393508911,0.00048216048162430525,0.00045067438622936606,0.0004815984866581857,0.00045354547910392284,0.0021385904401540756,0.5606271624565125,0.4128320813179016,0.0004467998805921525,0.02162943221628666,0.000457695743534714
53,1.0436908676452243,8.8,1.4751224517822266,0.00043523957720026374,0.00040611709118820727,0.0004345616034697741,0.0004087586421519518,0.0019700375851243734,0.5699918866157532,0.40436965227127075,0.00040255155181512237,0.021168310195207596,0.0004125779669266194
54,1.049839629647658,10.0,1.3111428022384644,0.0004024399968329817,0.00037055660504847765,0.00040039344457909465,0.00037347665056586266,0.001945500960573554,0.5850443243980408,0.39008498191833496,0.0003667496785055846,0.020633811131119728,0.00037742051063105464
55,1.0493878199882114,10.0,1.5261837244033813,0.00036634295247495174,0.00033520927536301315,0.00036378682125359774,0.00033801584504544735,0.0018459056736901402,0.606202244758606,0.3701819181442261,0.00033155997516587377,0.01969287544488907,0.0003418062115088105
56,1.0335665799907803,10.0,1.3237346410751343,0.0003352593630552292,0.000304034590953961,0.0003319882380310446,0.00030680783675052226,0.0017711661057546735,0.6083188056945801,0.3689993619918823,0.0003004678583238274,0.01902121677994728,0.0003105208743363619
57,1.064508913718548,10.0,1.5968366861343384,0.00030453703948296607,0.00027474472881294787,0.0003010135842487216,0.000277351908152923,0.0016806626226752996,0.6208959817886353,0.35770314931869507,0.00027138751465827227,0.018009917810559273,0.0002808530116453767
58,1.0430681109428406,10.0,1.6620204448699951,0.0002764768141787499,0.0002482609124854207,0.0002727728569880128,0.00025070508127100766,0.001575100002810359,0.5741932988166809,0.40577536821365356,0.00024511682568117976,0.016908515244722366,0.00025398016441613436
59,1.082469442456039,9.82,1.9196734428405762,0.0002652499242685735,0.0002311734133400023,0.0002584137546364218,0.000233870669035241,0.001599747920408845,0.5698057413101196,0.4091363549232483,0.00022749572235625237,0.018003853037953377,0.00023767101811245084
60,1.078469391336146,8.91,1.9691632986068726,0.0002479042741470039,0.00021222788200248033,0.0002397384523646906,0.0002149578940588981,0.0016133827157318592,0.5749634504318237,0.4035787284374237,0.00020841862715315074,0.018501847982406616,0.00021887020557187498
61,1.0661874714585924,9.15,1.7624897956848145,0.00022517034085467458,0.00019177420472260565,0.00021725965780206025,0.00019430773681961,0.0015063828323036432,0.5742324590682983,0.4051353931427002,0.00018824257131200284,0.017910616472363472,0.00019793825049418956
62,1.0736265314608504,10.0,1.8873060941696167,0.00020980123372282833,0.00017541063425596803,0.00020047815633006394,0.00017791173013392836,0.0014624071773141623,0.6038160920143127,0.3763536512851715,0.00017189091886393726,0.017250385135412216,0.000181580035132356
63,1.051898810666861,10.0,1.731449007987976,0.00020005545229651034,0.0001628239406272769,0.00018852473294828087,0.00016543723177164793,0.0015088983345776796,0.6073678731918335,0.3729393482208252,0.00015905039617791772,0.017138268798589706,0.00016928733384702355
64,1.0602347989057757,10.0,1.9674489498138428,0.00018213942530564964,0.00014722166815772653,0.00017098452372010797,0.00014963392459321767,0.0014264804776757956,0.6347219347953796,0.34642642736434937,0.0001437234168406576,0.016477860510349274,0.0001532068708911538
65,1.0793993688121284,10.0,2.074387788772583,0.00017108315660152584,0.00013519135245587677,0.00015854922821745276,0.00013755611144006252,0.0013809188967570662,0.638087809085846,0.3430417478084564,0.00013168378791306168,0.01661398634314537,0.00014113233191892505
66,1.0512926873472548,10.0,1.9127551317214966,0.0001683643931755796,0.00012749624147545546,0.00015216463361866772,0.00013000117905903608,0.0014976892853155732,0.6316515207290649,0.34882739186286926,0.00012361073459032923,0.017187515273690224,0.00013393530389294028
67,1.0703356256804515,10.0,1.8635510206222534,0.00015553683624602854,0.00011611430818447843,0.00013932448928244412,0.0001184571156045422,0.0014427808346226811,0.6509804129600525,0.3296080529689789,0.00011242031905567273,0.017204374074935913,0.0001221968122990802
68,1.0624786136076623,9.72,2.1010000705718994,0.00014250715321395546,0.0001053308296832256,0.00012685910041909665,0.0001074941610568203,0.001418429659679532,0.626237690448761,0.3554140329360962,0.00010188406304223463,0.01623448170721531,0.00011098974209744483
69,1.0807801288427765,10.0,2.600836753845215,0.00013361262972466648,9.677827620180324e-05,0.00011743559298338369,9.883797611109912e-05,0.0014201089506968856,0.5879799723625183,0.39310696721076965,9.342439443571493e-05,0.016850315034389496,0.00010223697609035298
70,1.080142812016084,10.0,3.0367143154144287,0.0001236284151673317,8.833927859086543e-05,0.00010770021617645398,9.027296619024128e-05,0.0013511019060388207,0.5524013042449951,0.4291014075279236,8.516289381077513e-05,0.01655730791389942,9.348172170575708e-05
71,1.0493770152637638,9.4,2.670877456665039,0.00013317899720277637,8.986425382317975e-05,0.00011147526674903929,9.209410200128332e-05,0.0014518245588988066,0.5526528358459473,0.42753085494041443,8.592869562562555e-05,0.01775580830872059,9.584688086761162e-05
72,1.0438197107659173,10.0,2.9224488735198975,0.0001246063766302541,8.273655839730054e-05,0.00010318384011043236,8.485083526466042e-05,0.0014307735254988074,0.5269901156425476,0.45297330617904663,7.895495946286246e-05,0.01804272271692753,8.844421245157719e-05
73,1.0601352929454488,10.0,2.198448896408081,0.00011354355956427753,7.494493911508471e-05,9.364136349176988e-05,7.68834725022316e-05,0.0013368185609579086,0.5508601665496826,0.429983526468277,7.147488213377073e-05,0.017308542504906654,8.018108928808942e-05
74,1.0409482588473054,10.0,1.6264489889144897,0.00010561181989032775,6.869818025734276e-05,8.61863445607014e-05,7.051772263366729e-05,0.0012979395687580109,0.5300081968307495,0.4513815641403198,6.539956666529179e-05,0.016841964796185493,7.364140765275806e-05
75,1.092765735903966,10.0,2.275918483734131,0.00012016329856123775,7.326524064410478e-05,9.31935355765745e-05,7.541178638348356e-05,0.0015514928381890059,0.5202838182449341,0.4592089056968689,6.896202103234828e-05,0.018445219844579697,7.924318924779072e-05
76,1.063590504459499,10.0,2.8511428833007812,0.00010999188089044765,6.656302866758779e-05,8.483116107527167e-05,6.854060484329239e-05,0.0014514601789414883,0.5377614498138428,0.44281235337257385,6.259699875954539e-05,0.017509881407022476,7.205949805211276e-05
77,1.0493448290628256,10.0,1.471163272857666,0.00010308385390089825,6.136860611150041e-05,7.850726251490414e-05,6.323010893538594e-05,0.0013973853783681989,0.5125492215156555,0.4680287837982178,5.759192936238833e-05,0.0175939854234457,6.656164623564109e-05
78,1.0764021719853902,10.0,2.0377142429351807,9.941790631273761e-05,5.772258373326622e-05,7.420386100420728e-05,5.9537473134696484e-05,0.001422605593688786,0.5214398503303528,0.45985010266304016,5.399382644100115e-05,0.016879521310329437,6.27892222837545e-05
79,1.0649356547090196,10.0,3.0972652435302734,9.375015361001715e-05,5.344174860510975e-05,6.89448497723788e-05,5.5162257922347635e-05,0.0013916969764977694,0.5279554724693298,0.45376455783843994,4.986677231499925e-05,0.016508644446730614,5.824006802868098e-05
80,1.0660611363415866,7.93,2.489020347595215,9.236308687832206e-05,5.080836490378715e-05,6.589498661924154e-05,5.249743117019534e-05,0.0014176693512126803,0.5221680998802185,0.4586712419986725,4.7209679905790836e-05,0.017378423362970352,5.5556942243129015e-05
81,1.022144037730915,7.47,1.8503673076629639,8.750414417590946e-05,4.717342744697817e-05,6.134454451967031e-05,4.877150058746338e-05,0.00137135642580688,0.5208036303520203,0.46103736758232117,4.373473348096013e-05,0.016447199508547783,5.16779073223006e-05
82,1.078044739580646,9.79,2.7957754135131836,8.665165660204366e-05,4.510140206548385e-05,5.884651545784436e-05,4.664118750952184e-05,0.0013496165629476309,0.5346724987030029,0.44693467020988464,4.164412530371919e-05,0.016714558005332947,4.954221367370337e-05
83,1.0667830576601716,10.02,4.0987548828125,8.309177792398259e-05,4.1983417759183794e-05,5.495152072398923e-05,4.343716136645526e-05,0.001301509328186512,0.5345532894134521,0.44690558314323425,3.867910345434211e-05,0.01693098247051239,4.6216940972954035e-05
84,1.0471021717356652,10.0,2.0036325454711914,8.209529187297449e-05,3.978537642979063e-05,5.223857078817673e-05,4.119630830246024e-05,0.001311926869675517,0.5008279085159302,0.4811580181121826,3.655628097476438e-05,0.01640603132545948,4.392348637338728e-05
85,1.0745191985798865,10.0,2.978346824645996,8.807474659988657e-05,3.98796473746188e-05,5.26066251040902e-05,4.13287416449748e-05,0.0013613260816782713,0.5221580862998962,0.45810091495513916,3.649140489869751e-05,0.018076758831739426,4.418969547259621e-05
86,1.0319313959977061,10.0,2.6821224689483643,8.451654866803437e-05,3.709141310537234e-05,4.90490892843809e-05,3.846023901132867e-05,0.0013002632185816765,0.5357601642608643,0.4452379643917084,3.3881020499393344e-05,0.017417127266526222,4.1169918404193595e-05
87,1.0921015770164961,11.09,2.784245014190674,8.515822992194444e-05,3.527805529301986e-05,4.676873504649848e-05,3.6584417102858424e-05,0.0012684164103120565,0.5283595323562622,0.4519115090370178,3.213221862097271e-05,0.01818508468568325,3.92371803172864e-05
88,1.0648512588333838,10.0,3.0509796142578125,8.38279738673009e-05,3.31486517097801e-05,4.4004373194184154e-05,3.437159102759324e-05,0.0012318254448473454,0.5170477628707886,0.46362435817718506,3.0119490475044586e-05,0.017833318561315536,3.691626261570491e-05
89,1.0534934604290835,10.03,2.782020330429077,8.17052205093205e-05,3.1023399060359225e-05,4.120566518395208e-05,3.215889955754392e-05,0.0011967838509008288,0.5330088138580322,0.4476940631866455,2.8132853913120925e-05,0.017851155251264572,3.458293213043362e-05
90,1.065348503208652,10.0,2.9792449474334717,8.224289922509342e-05,2.936444798251614e-05,3.898656723322347e-05,3.042030039068777e-05,0.0011707814410328865,0.5151315331459045,0.4659977853298187,2.657064214872662e-05,0.01745923049747944,3.2760748581495136e-05
91,1.0529731564300577,10.0,2.2365918159484863,9.507498180028051e-05,3.043115430045873e-05,4.0077105950331315e-05,3.142770947306417e-05,0.0011816163314506412,0.5415951609611511,0.4395715892314911,2.7425583539297804e-05,0.017393004149198532,3.3905136660905555e-05
92,1.031555111875239,10.0,3.7078776359558105,0.00010096776532009244,2.9616441679536365e-05,3.888009814545512e-05,3.0540111765731126e-05,0.001196773606352508,0.5203781127929688,0.4601174294948578,2.6623758458299562e-05,0.01804780587553978,3.298823139630258e-05
93,1.0489034425352037,10.0,3.3073878288269043,0.00010333841782994568,2.839653825503774e-05,3.714756894623861e-05,2.922594103438314e-05,0.0011739986948668957,0.5391857028007507,0.44170665740966797,2.5473313144175336e-05,0.017678234726190567,3.1597613997291774e-05
94,1.0775319685026543,10.0,3.6545510292053223,9.95462469290942e-05,2.6268240617355332e-05,3.432208177400753e-05,2.7012836653739214e-05,0.0011242059990763664,0.5228906869888306,0.4574891924858093,2.3540369511465542e-05,0.018255824223160744,2.9221097065601498e-05
95,1.0792536016592045,9.99,4.5619797706604,9.659369970904663e-05,2.4483630113536492e-05,3.190666757291183e-05,2.5138955606962554e-05,0.0010763680329546332,0.5086274147033691,0.47159162163734436,2.1912057491135783e-05,0.018477177247405052,2.7208003302803263e-05
96,1.040296570234692,10.0,1.6647754907608032,9.691488230600953e-05,2.3252301616594195e-05,3.0143703042995185e-05,2.3802202122169547e-05,0.0010806061327457428,0.5226995944976807,0.4580938220024109,2.0766496163560078e-05,0.01790510304272175,2.5786093829083256e-05
97,1.0597300345135718,10.0,2.6318979263305664,9.653163579059765e-05,2.2145264665596187e-05,2.8516560632851906e-05,2.259196844534017e-05,0.0010448269313201308,0.49116528034210205,0.49043068289756775,1.9745566532947123e-05,0.01714499294757843,2.449083694955334e-05
98,1.0626576727198571,10.0,3.952918291091919,0.00010890710109379143,2.2891739718033932e-05,2.899903483921662e-05,2.317722828593105e-05,0.0010657848324626684,0.4773697853088379,0.5036870241165161,2.0356601453386247e-05,0.017647674307227135,2.51411329372786e-05
99,1.0749585127707608,10.0,5.574163436889648,0.00010330040822736919,2.1117513824719936e-05,2.667832450242713e-05,2.1342506443033926e-05,0.0010003747884184122,0.49853992462158203,0.4837283194065094,1.875801353889983e-05,0.016516754403710365,2.3165226593846455e-05
100,1.0555167566869676,9.22,3.524775505065918,0.00010328549251426011,2.0235051124473102e-05,2.5351206204504706e-05,2.0366060198284686e-05,0.0009524922934360802,0.4891337454319,0.4941023588180542,1.7949274479178712e-05,0.015601830556988716,2.2116397303761914e-05
101,1.084793576874684,9.41,4.155796051025391,0.00013317166303750128,2.3526376025984064e-05,2.8421145543688908e-05,2.3376527678919956e-05,0.001010711072012782,0.49339058995246887,0.4899608790874481,2.0904673874611035e-05,0.015382833778858185,2.5321382054244168e-05
102,1.0751086246107042,10.58,3.228898048400879,0.0001738963765092194,2.7636237064143643e-05,3.225950786145404e-05,2.7071699150837958e-05,0.0011523375287652016,0.487753301858902,0.49312442541122437,2.4520963052054867e-05,0.017655078321695328,2.923336433013901e-05
103,1.069677120631503,10.0,4.115938663482666,0.00021978904260322452,3.552987618604675e-05,3.980832116212696e-05,3.424382157390937e-05,0.0012924405746161938,0.5186376571655273,0.46150004863739014,3.1548515835311264e-05,0.01817178726196289,3.6921672290191054e-05
104,1.054061009097345,10.0,4.225367546081543,0.00021742480748798698,3.387585820746608e-05,3.776355515583418e-05,3.2549673051107675e-05,0.0012723269173875451,0.5284413695335388,0.4500366747379303,3.0041519494261593e-05,0.019862603396177292,3.512386683723889e-05
105,1.0531862811329438,10.0,3.7312653064727783,0.0002110816421918571,3.238600766053423e-05,3.5880610084859654e-05,3.1010840757517144e-05,0.0012930982047691941,0.49486181139945984,0.48471248149871826,2.867746115953196e-05,0.01875982992351055,3.348054087837227e-05
106,1.072491720779655,10.0,2.8846733570098877,0.00020273537666071206,3.0181838155840524e-05,3.331904736114666e-05,2.882625449274201e-05,0.001265375642105937,0.5151583552360535,0.46489372849464417,2.6690155209507793e-05,0.018329352140426636,3.1141833460424095e-05
107,1.0912823621759709,10.0,2.244795799255371,0.00020130207121837884,2.856505489035044e-05,3.136172017548233e-05,2.717976167332381e-05,0.00125333690084517,0.5261016488075256,0.4539507031440735,2.521764690754935e-05,0.01835097186267376,2.9379600164247677e-05
108,1.0727344794371694,10.0,3.7537755966186523,0.00018801404803525656,2.623649015731644e-05,2.874009805964306e-05,2.4922277589212172e-05,0.0012016043765470386,0.5414097309112549,0.43957194685935974,2.314202174602542e-05,0.01749837026000023,2.6946045181830414e-05
109,1.107276023355956,10.0,4.3338775634765625,0.00017735885921865702,2.4475419195368886e-05,2.6698773581301793e-05,2.318862061656546e-05,0.001146035036072135,0.5142275094985962,0.4675709307193756,2.1569545424426906e-05,0.016756851226091385,2.507874887669459e-05
110,1.061793348531133,10.0,2.75573468208313,0.000189965998288244,2.6471598175703548e-05,2.8294671210460365e-05,2.483120988472365e-05,0.0011883513070642948,0.4959518611431122,0.4858529567718506,2.328567461518105e-05,0.01668683998286724,2.682459853531327e-05
111,1.0727291291521996,10.0,4.95391845703125,0.0001784211490303278,2.460691575834062e-05,2.6208597773802467e-05,2.303316432517022e-05,0.0011299020843580365,0.5314291715621948,0.45121657848358154,2.1623691282002255e-05,0.015925228595733643,2.4882741854526103e-05
112,1.069868584269101,10.0,2.505979537963867,0.00017828277486842126,2.4381628463743255e-05,2.5695042495499365e-05,2.2699055989505723e-05,0.0011285864748060703,0.5153886675834656,0.4673355519771576,2.138780109817162e-05,0.015849852934479713,2.450567262712866e-05
113,1.056953894723322,10.0,2.0270612239837646,0.00017207152268383652,2.3304313799599186e-05,2.4411352569586597e-05,2.161754309781827e-05,0.0011270235991105437,0.5283192992210388,0.45404452085494995,2.0409421267686412e-05,0.016223574057221413,2.3342514396063052e-05
114,1.0434219376328064,10.0,2.136714220046997,0.00016061848145909607,2.1557090803980827e-05,2.2519150661537424e-05,1.9961049474659376e-05,0.0010645315051078796,0.5461496710777283,0.4368826150894165,1.8863933291868307e-05,0.01563768833875656,2.155690708605107e-05
